angDist,_RAJ2000,_DEJ2000,KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,ra_ep2000,dec_ep2000,errHalfMaj,errHalfMin,errPosAng,ra,dec,hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
0.103738,296.67886,41.2575,5978436,5941,4.19,1.0891,4.56,0.01,,4240.6,0.986,0.5743,0,296.67886,41.2575,296.6788263530,41.2574861951,0.020,0.014,90,296.6789024567,41.2575443655,,3144-1379-1,1635378410781933568,2076833394490475392,64093,2015.0,0.143,0.229,1.71,0.29,13.731,1.354,13.961,0.960,0.600,0.635,-0.717,-0.463,0.729,-0.746,-0.665,-0.896,-0.400,0.489,104,104,102,100,2,4,,0.39,1.659e+02,1,3.91,6.330,3.469e-05,5,17,0,0.508,0.273,0.244,0.381,-106.66633000,-83.00283000,35.34911700,3.26007270,128,4.27847e+05,3.96206e+02,11.447,NOT_AVAILABLE,75.4260489895,8.0990487198,313.6374108943,60.7180183557
0.066234,297.47,41.24014,5982073,6439,4.42,1.2537,1.256,0.004,,856.7,1.139,0.672,0,297.47,41.24014,297.4700217830,41.2401483784,0.080,0.016,90,297.4699891865,41.2401536130,,3140-403-1,1635378410781933568,2076866860875355520,122827,2015.0,0.256,0.559,2.23,0.86,-5.883,5.311,1.256,1.069,0.874,0.890,-0.901,-0.715,0.977,-0.971,-0.787,-0.987,-0.750,0.721,99,99,97,90,2,9,,0.50,2.077e+02,1,4.93,3.873,2.805e-05,5,14,0,0.542,0.129,0.219,0.344,-103.57069000,40.52676000,19.58598700,-2.33474020,112,2.26432e+05,7.66958e+01,12.137,NOT_AVAILABLE,75.7058612569,7.5725267985,314.7505658876,60.4824957039
0.050643,297.95255,41.20941,5984278,6120,4.16,1.1446,2.251,0.014,,630.53,0.61,0.3947,0,297.95255,41.20941,297.9525351600,41.2094185588,0.068,0.021,90,297.9525333873,41.2094145023,,3141-144-1,1635378410781933568,2073878285190362624,1402065,2015.0,0.284,0.497,1.13,0.72,-0.320,4.501,-0.974,1.405,0.481,0.576,-0.776,-0.095,0.923,-0.817,-0.609,-0.907,-0.494,0.294,52,52,50,47,2,5,,0.53,2.142e+02,1,5.27,3.333,3.148e-05,5,10,0,0.590,0.182,0.364,0.511,-100.56041000,63.23092000,22.13579400,-1.29750310,73,2.87252e+05,1.87113e+02,11.879,NOT_AVAILABLE,75.8610312324,7.2423910845,315.4085778399,60.3180793164
0.054761,298.2045,41.29671,5985398,5703,4.42,1.0202,15.33,0.127,,445.6,0.48,0.3399,0,298.2045,41.29671,298.2044805880,41.2967056775,0.021,0.014,90,298.2045419650,41.2967173801,,3145-2336-1,1635378410781933568,2073876807721692416,1635130,2015.0,0.164,0.214,3.17,0.32,11.067,1.398,2.809,0.944,0.530,0.578,-0.720,-0.460,0.809,-0.763,-0.588,-0.891,-0.563,0.571,81,81,80,77,1,4,,0.40,1.814e+02,1,3.98,6.127,3.082e-05,5,14,0,0.369,0.106,0.204,0.477,-83.70387000,-82.02579500,12.18090100,5.51906000,106,3.89597e+05,2.86302e+02,11.548,NOT_AVAILABLE,76.0328265295,7.1221204901,315.8295031369,60.3272552908
0.021114,298.88782,41.20486,5988566,6039,3.64,1.119,0.437,0.003,,884.18,1.151,0.6218,0,298.88782,41.20486,298.8878245050,41.2048647865,0.020,0.015,90,298.8878859422,41.2047957441,,3141-222-1,1635378410781933568,2075318439268560896,1744824,2015.0,0.162,0.216,3.37,0.32,11.093,1.356,-16.570,0.969,0.585,0.737,-0.803,-0.540,0.771,-0.746,-0.676,-0.917,-0.602,0.611,71,71,71,67,0,4,,0.35,1.648e+02,1,3.50,7.948,3.279e-05,5,12,1,0.442,0.258,0.239,0.290,-105.95058000,81.00127400,7.64274840,2.13949420,88,4.37324e+05,5.34724e+02,11.423,NOT_AVAILABLE,76.2143094796,6.6322909298,316.7136743533,60.0458939446
0.151419,299.04315,41.23398,5989391,6367,4.01,1.2277,2.994,0.616,,2039.91,1.427,0.741,0,299.04315,41.23398,299.0431381640,41.2339388918,0.018,0.014,90,299.0431095398,41.2338828617,,3141-1146-1,1635378410781933568,2075136263935434752,37126,2015.0,0.149,0.173,1.92,0.29,-5.166,1.189,-13.447,0.964,0.578,0.725,-0.812,-0.661,0.586,-0.639,-0.559,-0.926,-0.657,0.701,84,84,83,82,1,2,,0.30,1.240e+02,1,3.03,10.043,3.062e-05,5,11,1,0.381,0.480,0.136,0.465,-83.85207000,-82.71367000,-1.27969830,16.35770400,90,8.08906e+05,6.57765e+02,10.755,NOT_AVAILABLE,76.2993423671,6.5465989271,316.9518246917,60.0276965403
0.105886,283.79941,41.30221,6022419,6457,4.25,1.2603,1.474,0.007,,592.23,0.913,0.5879,0,283.79941,41.30221,283.7994467030,41.3021997597,0.016,0.015,-0,283.7994371196,41.3021379875,,3127-1140-1,1635378410781933568,2103704359157125248,1104414,2015.0,0.276,0.361,3.22,0.34,-1.728,0.974,-14.825,1.046,-0.503,-0.438,-0.520,0.534,0.646,0.071,-0.883,-0.365,-0.483,-0.332,73,73,72,72,1,1,,0.43,1.728e+02,1,4.30,4.634,2.468e-05,5,12,0,0.242,0.264,0.303,0.182,160.20432000,47.13720000,26.18815800,-37.95226000,89,1.59384e+06,1.16530e+03,10.019,NOT_AVAILABLE,71.2236812432,16.8576451644,293.7721861708,63.6070040830
0.007689,288.42786,41.32092,6032302,6358,4.03,1.2246,3.979,0.008,,6012.08,1.063,0.6449,0,288.42786,41.32092,288.4278571630,41.3209201471,0.015,0.010,90,288.4278580676,41.3209517572,,3129-2364-1,1635378410781933568,2102170815317380992,652164,2015.0,0.135,0.220,2.41,0.27,0.163,1.008,7.586,0.687,0.195,0.313,-0.513,-0.090,0.623,-0.531,-0.519,-0.812,-0.196,-0.039,96,96,96,91,0,5,,0.37,7.096e+01,1,3.75,6.864,2.110e-05,5,15,0,0.261,0.333,0.240,0.057,-93.92387000,65.49823000,22.03791600,-23.13567500,113,1.94664e+05,7.34084e+01,12.302,NOT_AVAILABLE,72.6454776376,13.6634252284,301.2603345885,62.7744746832
0.034273,290.08081,41.32229,6037036,5797,4.51,1.0468,8.235,0.014,,14995.57,1.208,0.69,0,290.08081,41.32229,290.0808183560,41.3222971592,0.033,0.019,90,290.0808455372,41.3223611413,,3142-1754-1,1635378410781933568,2101420570430858112,521008,2015.0,0.215,0.339,2.42,0.45,4.899,2.205,15.356,1.247,0.250,0.236,-0.272,-0.211,0.558,-0.521,-0.297,-0.849,0.207,-0.447,112,112,112,104,0,8,,0.92,2.009e+02,1,9.00,1.167,2.030e-05,5,17,0,0.409,0.231,0.291,0.097,-103.84447000,57.33070800,33.69141800,-38.36143000,129,1.82917e+05,1.78859e+02,12.369,NOT_AVAILABLE,73.1805881574,12.5367263914,303.8469175644,62.4220135434
0.101242,290.24698,41.35255,6037612,5796,3.83,1.0465,12.688,0.022,,5787.76,1.127,0.6445,0,290.24698,41.35255,290.2469814790,41.3525781009,0.013,0.010,90,290.2469759450,41.3525823856,,3142-1383-1,1635378410781933568,2101793064350910720,1175231,2015.0,0.156,0.226,1.30,0.28,-0.997,0.888,1.028,0.663,-0.134,-0.095,-0.442,0.223,0.780,-0.458,-0.616,-0.660,-0.381,-0.095,107,107,107,104,0,3,,0.39,1.355e+02,1,3.89,6.255,2.430e-05,5,19,0,0.156,0.190,0.268,0.287,-98.58307000,45.36493300,17.80859800,-14.99947600,156,1.60819e+06,2.23260e+03,10.009,NOT_AVAILABLE,73.2631543194,12.4368568143,304.1235608495,62.4139402922
0.041754,290.46271,41.34464,6038355,5659,4.68,1.008,8.089,0.014,,13066.41,1.181,0.667,0,290.46271,41.34464,290.4627123180,41.3446514671,0.014,0.008,90,290.4627390880,41.3446248681,,3142-1540-1,1635378410781933568,2101787120116173696,753273,2015.0,0.130,0.191,4.31,0.26,4.823,0.955,-6.384,0.530,0.497,0.579,-0.619,-0.266,0.735,-0.710,-0.357,-0.877,-0.150,-0.037,107,107,107,102,0,5,,0.31,1.255e+02,1,3.20,9.515,3.144e-05,5,15,0,0.270,0.169,0.154,0.034,-61.55058300,64.00880400,21.25349000,-15.60237600,123,3.75148e+05,4.43880e+02,11.589,NOT_AVAILABLE,73.3269236948,12.2871276618,304.4519539029,62.3579957278
0.076913,290.6261,41.32018,6038870,4985,4.47,0.8304,26.814,0.354,,3501.3,0.495,0.3363,0,290.6261,41.32018,290.6261283490,41.3201782277,0.020,0.013,90,290.6261996509,41.3201346697,,3142-1751-1,1635378410781933568,2101783237465739520,1159104,2015.0,0.178,0.275,5.36,0.33,12.852,1.309,-10.454,0.892,0.262,0.347,-0.462,-0.213,0.458,-0.473,-0.472,-0.814,-0.049,-0.163,117,117,117,107,0,10,,0.68,1.790e+02,1,6.69,2.122,2.860e-05,5,16,0,0.336,0.318,0.158,0.080,-94.03902400,67.53589000,27.66047500,31.22568500,133,2.44510e+05,9.76912e+01,12.054,NOT_AVAILABLE,73.3584089063,12.1658087579,304.6881751608,62.2977443201
0.086007,290.71109,41.39678,6039091,5410,3.86,0.9408,21.648,0.54,,3421.04,0.705,0.4851,0,290.71109,41.39678,290.7111218330,41.3967792605,0.016,0.011,90,290.7111490147,41.3967331354,,3142-1671-1,1635378410781933568,2101785333409775872,1506546,2015.0,0.146,0.240,6.89,0.28,4.894,1.039,-11.070,0.736,0.142,0.276,-0.530,0.027,0.600,-0.437,-0.582,-0.800,-0.105,-0.182,105,105,105,101,0,4,,0.42,3.472e+02,1,4.21,5.171,3.428e-05,5,16,0,0.232,0.257,0.279,0.120,-106.61564000,65.06787000,29.09048000,-15.91298200,130,7.44800e+05,1.45812e+03,10.845,NOT_AVAILABLE,73.4572472740,12.1413767816,304.8688876260,62.3514847476
0.098616,292.9512,41.31098,6046093,5893,4.32,1.0748,12.644,0.096,,933.53,0.66,0.4699,0,292.9512,41.31098,292.9512350170,41.3109723469,0.017,0.017,90,292.9512318247,41.3108820126,,3143-794-1,1635378410781933568,2077585838396879232,1781438,2015.0,0.140,0.252,3.85,0.29,-0.575,1.131,-21.680,1.103,0.361,0.445,-0.654,-0.276,0.702,-0.651,-0.716,-0.850,-0.404,0.462,96,96,94,89,2,7,,0.38,1.947e+02,1,3.85,6.435,3.554e-05,5,16,0,0.376,0.229,0.191,0.390,-126.39382000,-88.87437400,14.60190500,-4.00865840,123,3.53448e+05,4.59835e+03,11.654,NOT_AVAILABLE,74.1379639115,10.5956311609,308.2153562885,61.7394514142
0.091671,293.1268,41.34727,6046643,5404,3.95,0.9392,37.996,6.196,,2225.52,0.615,0.3278,0,293.1268,41.34727,293.1268315080,41.3472605699,0.019,0.016,90,293.1268133410,41.3472513778,,3143-1772-1,1635378410781933568,2077586628670861312,521638,2015.0,0.151,0.249,1.89,0.34,-3.273,1.286,-2.206,1.059,0.491,0.468,-0.639,-0.204,0.824,-0.729,-0.289,-0.829,-0.128,0.348,77,77,76,73,1,4,,0.41,1.582e+02,1,4.14,5.581,3.353e-05,5,12,0,0.308,0.219,0.264,0.597,-88.56069000,-60.08876800,24.82399400,-2.27938370,83,4.34795e+05,6.23449e+02,11.429,NOT_AVAILABLE,74.2318079420,10.4946597835,308.5035562061,61.7304558105
0.099329,293.93292,41.31683,6049366,5964,4.19,1.096,9.462,0.237,,313.64,0.409,0.2895,0,293.93292,41.31683,293.9329111860,41.3168032144,0.028,0.020,83,293.9328716918,41.3167053271,,3143-1978-1,1635378410781933568,2077398337304175872,1982570,2015.0,0.176,0.351,2.22,0.40,-7.119,1.305,-23.493,1.865,0.376,0.610,-0.738,-0.037,0.569,-0.571,-0.467,-0.833,0.077,0.223,69,69,69,66,0,3,,0.51,5.232e+02,1,5.05,3.586,4.375e-05,5,12,1,0.386,0.600,0.236,0.444,-124.14832000,-86.80198000,20.39067600,-0.13622142,77,6.13382e+05,3.61076e+03,11.055,NOT_AVAILABLE,74.4862108701,9.9427597769,309.6821648818,61.4994800226
0.145549,296.10666,41.31723,6057755,6131,4.43,1.1481,4.684,0.036,,3467.53,0.783,0.5088,0,296.10666,41.31723,296.1066599270,41.3172704302,0.029,0.027,90,296.1066351412,41.3172361326,,3144-1185-1,1635378410781933568,2077017047288167424,606902,2015.0,0.221,0.409,2.98,0.43,-4.468,1.941,-8.231,1.804,0.598,0.617,-0.720,-0.476,0.549,-0.663,-0.773,-0.879,-0.264,0.447,83,83,83,76,0,7,,0.69,1.621e+02,1,6.73,2.053,2.775e-05,5,14,0,0.553,0.361,0.249,0.266,-117.32809400,-84.81500000,40.28005200,3.72095870,98,2.60466e+05,7.33262e+01,11.985,NOT_AVAILABLE,75.2679778118,8.5040214488,312.8598114798,60.9296130367
0.023656,296.59787,41.3399,6059860,5984,4.25,1.1021,3.32,0.008,,873.63,0.819,0.4941,0,296.59787,41.3399,296.5978630860,41.3398959711,0.042,0.011,90,296.5978741264,41.3399113728,,3144-1259-1,1635378410781933568,2076846519910527744,432557,2015.0,0.135,0.315,1.37,0.45,1.989,2.772,3.696,0.705,0.844,0.858,-0.861,-0.730,0.952,-0.954,-0.810,-0.985,-0.716,0.701,97,97,95,96,2,1,,0.27,1.052e+02,1,2.77,11.801,2.743e-05,5,14,0,0.639,0.136,0.189,0.177,-109.62350500,73.27878600,35.87656400,1.14682890,112,8.92577e+05,6.73155e+02,10.648,NOT_AVAILABLE,75.4687316596,8.1923484308,313.5829630334,60.8169276590
0.082691,297.54395,41.3277,6064051,6003,3.92,1.1079,0.78,0.003,,2478.9,1.423,0.7175,0,297.54395,41.3277,297.5439545680,41.3277227122,0.020,0.014,90,297.5439542628,41.3277325614,,3145-2060-1,1635378410781933568,2076873492304946560,910065,2015.0,0.167,0.257,2.33,0.33,-0.055,1.343,2.364,0.946,0.148,0.269,-0.617,-0.087,0.867,-0.666,-0.783,-0.811,-0.637,0.460,106,106,103,99,3,7,,0.42,1.483e+02,1,4.23,5.317,2.667e-05,5,16,0,0.394,0.144,0.207,0.504,-129.93909000,27.49307400,13.30296800,-3.11241530,130,2.72137e+05,2.92231e+02,11.938,NOT_AVAILABLE,75.8103841124,7.5676386480,314.9217296999,60.5430013804
0.013633,285.0123,41.48361,6105540,5767,3.94,1.0383,7.304,0.003,,7722.94,1.106,0.6333,0,285.0123,41.48361,285.0122967990,41.4836129309,0.018,0.016,90,285.0122510198,41.4836296387,,3128-2074-1,1635378410781933568,2104038576333371264,1983284,2015.0,0.123,0.233,2.13,0.27,-8.231,1.182,4.010,1.061,0.400,0.412,-0.554,-0.335,0.710,-0.692,-0.690,-0.868,-0.419,0.484,96,96,94,89,2,7,,0.36,1.830e+02,1,3.65,7.035,2.566e-05,5,14,0,0.459,0.235,0.180,0.195,-120.17033400,-85.69237000,19.87591000,-12.92847250,108,3.82808e+05,2.29187e+02,11.567,NOT_AVAILABLE,71.7534062479,16.0813132327,295.8576338521,63.5814780375
0.065086,285.80392,41.40069,6107266,6128,4.15,1.1471,4.379,0.023,,3273.9,0.681,0.4518,0,285.80392,41.40069,285.8039414620,41.4006817720,0.015,0.010,90,285.8039374102,41.4007149565,,3128-1929-1,1635378410781933568,2103861211365079808,1748580,2015.0,0.133,0.197,1.82,0.25,-0.729,1.002,7.964,0.638,0.258,0.249,-0.404,-0.253,0.610,-0.591,-0.481,-0.800,-0.245,0.002,123,123,123,113,0,10,,0.38,1.704e+02,1,3.80,6.568,2.667e-05,5,18,0,0.329,0.214,0.139,0.021,-85.23255000,61.23254000,10.76167200,39.17723000,146,2.87151e+05,1.49735e+02,11.879,NOT_AVAILABLE,71.9096586592,15.5012537373,297.1047075605,63.3604940426
0.071982,288.98914,41.40543,6114745,6207,4.19,1.1729,20.836,0.091,,1253.16,1.009,0.5174,0,288.98914,41.40543,288.9891648230,41.4054227095,0.034,0.012,90,288.9891361027,41.4053622880,,3129-2518-1,1635378410781933568,2102204625299722496,945609,2015.0,0.150,0.362,2.59,0.49,-5.170,2.257,-14.501,0.823,0.529,0.557,-0.533,0.031,0.868,-0.859,0.258,-0.942,0.440,-0.575,90,90,90,84,0,6,,0.55,2.754e+02,1,5.43,3.255,2.950e-05,5,16,0,0.435,0.270,0.480,0.065,-72.19196000,75.39780400,32.66859000,-20.28015900,125,3.57377e+05,1.58125e+02,11.642,NOT_AVAILABLE,72.9036760530,13.3147920288,302.1954993144,62.7381294486
0.069776,289.28918,41.4569,6115603,6237,4.1,1.1829,2.075,0.007,,606.54,0.403,0.2757,0,289.28918,41.4569,289.2891951230,41.4568842770,0.015,0.011,90,289.2892324683,41.4568632732,,3129-3218-1,1635378410781933568,2102207923834601984,1237391,2015.0,0.141,0.183,1.35,0.24,6.717,1.009,-5.041,0.719,0.433,0.395,-0.489,-0.476,0.619,-0.652,-0.563,-0.840,-0.390,0.276,98,98,97,97,1,1,,0.29,1.180e+02,1,2.97,10.309,2.457e-05,5,14,0,0.304,0.106,0.068,0.089,-87.85290500,64.98705000,-6.24431750,17.77210600,111,9.57695e+05,4.88985e+02,10.572,NOT_AVAILABLE,73.0482140955,13.1318215013,302.6982587482,62.7234551686
0.058855,289.50058,41.44754,6116234,5778,3.97,1.0414,6.416,0.049,,10885.0,1.432,0.7577,0,289.50058,41.44754,289.5006008760,41.4475352644,0.021,0.017,90,289.5005264141,41.4474560032,,3129-358-1,1635378410781933568,2101481249728784768,853005,2015.0,0.153,0.260,2.11,0.30,-13.395,1.391,-19.023,1.101,0.398,0.326,-0.557,-0.393,0.707,-0.699,-0.801,-0.867,-0.541,0.533,88,88,88,81,0,7,,0.42,1.184e+02,1,4.23,5.380,3.032e-05,5,14,0,0.473,0.116,0.116,0.210,-127.31392000,81.53877000,17.81011600,-5.30084750,114,2.32413e+05,1.22007e+02,12.109,NOT_AVAILABLE,73.1076751005,12.9841280448,303.0229732871,62.6688422215
0.062747,292.46362,41.46393,6125631,6297,4.13,1.2033,18.03,0.568,,672.4,0.605,0.3418,0,292.46362,41.46393,292.4636234600,41.4639127643,0.025,0.021,90,292.4636101357,41.4638743539,,3142-1635-1,1635378410781933568,2053632977589175936,5844,2015.0,0.261,0.292,2.22,0.43,-2.396,1.643,-9.218,1.368,0.662,0.736,-0.807,-0.638,0.710,-0.736,-0.665,-0.917,-0.607,0.659,72,72,69,67,3,5,,0.57,5.635e+02,1,5.60,2.693,3.394e-05,5,13,1,0.225,0.202,0.199,0.219,-117.10667400,-74.57998000,-20.74623300,11.00488700,101,7.66032e+05,1.49441e+03,10.814,NOT_AVAILABLE,74.1091343156,10.9911612038,307.5873671359,62.0032555742
0.035420,293.26825,41.4365,6128200,6094,4.06,1.1363,1.575,0.007,,1765.37,1.041,0.5927,0,293.26825,41.4365,293.2682499500,41.4365098388,0.016,0.016,90,293.2682818443,41.4364995825,,3143-296-1,1635378410781933568,2077581543429113344,1757620,2015.0,0.155,0.256,1.46,0.32,5.739,1.080,-2.462,1.037,0.045,0.126,-0.547,-0.048,0.832,-0.628,-0.732,-0.784,-0.596,0.494,99,99,98,94,1,5,,0.42,2.481e+02,1,4.16,5.490,3.435e-05,5,14,0,0.264,0.096,0.296,0.496,-126.73917000,83.51545000,3.68277100,-4.95889200,105,5.06365e+05,1.53644e+03,11.264,NOT_AVAILABLE,74.3617503964,10.4407970900,308.7776095032,61.7795317298
0.085952,294.08755,41.43662,6130977,6137,4.34,1.15,4.8,0.051,,326.45,0.688,0.4608,0,294.08755,41.43662,294.0875332570,41.4365996901,0.027,0.024,90,294.0874563187,41.4364792760,,3143-750-1,1635378410781933568,2077406308763470080,120117,2015.0,0.225,0.373,3.02,0.49,-13.843,1.809,-28.899,1.567,0.488,0.456,-0.624,-0.182,0.750,-0.690,-0.363,-0.812,-0.040,0.286,70,70,70,66,0,4,,0.70,5.042e+02,1,6.90,1.972,3.803e-05,5,11,1,0.329,0.266,0.312,0.574,-110.11906400,-65.43267000,33.79439000,-1.25448480,84,5.92320e+05,1.64363e+03,11.093,NOT_AVAILABLE,74.6484980444,9.8953726840,309.9964276972,61.5727429440
0.057972,297.7937,41.4024,6146418,5801,4.3,1.048,13.187,0.711,,912.55,0.399,0.2796,0,297.7937,41.4024,297.7936869690,41.4024127976,0.027,0.024,90,297.7936935011,41.4024243929,,3145-1798-1,1635378410781933568,2073895808657002368,1388842,2015.0,0.230,0.395,1.90,0.50,1.176,1.822,2.783,1.604,0.197,0.416,-0.681,-0.179,0.832,-0.642,-0.741,-0.842,-0.645,0.526,63,63,60,58,3,5,,0.59,2.421e+02,1,5.76,2.846,3.058e-05,5,12,0,0.397,0.279,0.417,0.428,-119.79967000,68.51951600,4.77649830,-4.58873270,84,3.21212e+05,1.21899e+02,11.758,NOT_AVAILABLE,75.9696894747,7.4420814048,315.3320028796,60.5418247754
0.069466,282.58545,41.53669,6181800,6107,4.12,1.1404,2.574,0.02,,2951.03,1.052,0.607,0,282.58545,41.53669,282.5854300500,41.5367022206,0.010,0.010,90,282.5854228485,41.5367952152,,3127-678-1,1635378410781933568,2104443299690769664,1261326,2015.0,0.144,0.222,5.09,0.23,-1.294,0.694,22.319,0.693,0.316,0.310,-0.572,-0.349,0.610,-0.523,-0.761,-0.682,-0.747,0.674,135,135,134,133,1,2,,0.35,2.995e+02,1,3.54,7.326,2.839e-05,5,19,0,0.336,0.164,0.105,0.175,-45.55954000,-75.01914000,-5.97514870,-18.36401200,167,1.32375e+06,1.35889e+03,10.220,NOT_AVAILABLE,71.1078502205,17.7912394662,291.8625039021,64.0239231741
0.133684,282.71991,41.51938,6182093,6348,3.66,1.221,4.309,0.006,,962.91,0.78,0.5438,0,282.71991,41.51938,282.7199584730,41.5193721412,0.011,0.010,-0,282.7200186653,41.5193997698,,3127-2087-1,1635378410781933568,2104439657558503936,401754,2015.0,0.165,0.250,2.61,0.24,10.816,0.664,6.631,0.718,0.005,-0.007,-0.519,-0.059,0.530,-0.366,-0.799,-0.537,-0.708,0.524,126,126,124,124,2,2,,0.38,2.555e+02,1,3.86,6.398,2.533e-05,5,19,0,0.206,0.126,0.130,0.147,-69.54648600,77.62102000,-4.82419000,-26.27232000,152,2.42498e+06,2.28946e+03,9.563,NOT_AVAILABLE,71.1284647764,17.6908891254,292.0799263022,63.9868437469
0.123697,283.7002,41.54431,6184133,5310,4.51,0.9146,23.096,0.452,,3486.19,0.556,0.3943,0,283.7002,41.54431,283.7001855640,41.5442773827,0.015,0.012,90,283.7002283266,41.5440842905,,3127-2011-1,1635378410781933568,2104484565736263680,745470,2015.0,0.169,0.224,4.82,0.28,7.681,0.986,-46.342,0.799,-0.217,-0.235,-0.396,0.231,0.800,-0.477,-0.729,-0.625,-0.578,0.163,108,108,107,102,1,6,,0.40,1.354e+02,1,3.97,5.975,2.808e-05,5,15,0,0.293,0.173,0.274,0.273,-124.73286400,39.94880000,-0.83194400,-24.57955200,123,3.18539e+05,1.23013e+02,11.767,NOT_AVAILABLE,71.4304126474,17.0156359561,293.7247678477,63.8592572544
0.079131,285.64612,41.53666,6188162,4968,3.94,0.826,8.053,0.02,,15019.71,1.504,0.7769,0,285.64612,41.53666,285.6461391660,41.5366766534,0.041,0.013,90,285.6462694881,41.5368428695,,3128-2447-1,1635378410781933568,2103866605843997824,775046,2015.0,0.207,0.471,8.78,0.62,23.412,2.752,39.892,0.862,0.549,0.583,-0.496,-0.240,0.921,-0.902,0.096,-0.932,0.151,-0.371,85,85,84,83,1,2,,0.66,7.335e+02,1,6.50,2.200,3.209e-05,5,13,1,0.434,0.098,0.269,0.149,-57.92128400,54.00858300,23.32329200,-30.84515800,103,6.26701e+05,2.89399e+03,11.032,NOT_AVAILABLE,71.9928116797,15.6627253790,296.9216796458,63.5210915230
0.039628,287.08347,41.55779,6191340,5508,4.03,0.9669,37.399,3.431,,1143.16,0.525,0.2754,0,287.08347,41.55779,287.0834554260,41.5577914970,0.021,0.013,90,287.0834791278,41.5578992692,,3128-1408-1,1635378410781933568,2100911256028907648,131044,2015.0,0.159,0.201,2.39,0.25,4.257,1.402,25.865,0.874,-0.173,-0.123,-0.375,0.292,0.747,-0.420,-0.223,-0.503,-0.138,-0.673,62,62,61,59,1,3,,0.21,6.756e+01,1,2.28,19.989,2.753e-05,5,12,0,0.127,0.442,0.285,0.306,-73.22381600,33.36476000,22.11970000,-36.56634500,76,4.81541e+05,6.15989e+02,11.318,NOT_AVAILABLE,72.4486215863,14.6809688156,299.2590832271,63.2722850255
0.135899,294.06696,41.51254,6212294,6092,4.0,1.1357,8.825,0.125,,555.22,0.717,0.5105,0,294.06696,41.51254,294.0669708310,41.5125031319,0.028,0.024,0,294.0669684399,41.5125172760,,3143-706-1,1635378410781933568,2077407545714049024,1921883,2015.0,0.291,0.484,1.60,0.55,-0.430,1.614,3.395,1.882,-0.201,-0.189,-0.424,0.153,0.819,-0.554,-0.806,-0.704,-0.617,0.455,78,78,78,70,0,8,,0.76,1.951e+02,1,7.43,1.709,2.383e-05,5,13,0,0.291,0.174,0.180,0.528,-148.83830000,-85.17776000,9.16055400,-1.25803170,94,2.07260e+05,6.72495e+01,12.233,NOT_AVAILABLE,74.7096893877,9.9442005194,310.0206662485,61.6494541383
0.021689,298.19019,41.5484,6229304,5777,4.01,1.0411,11.916,0.171,,545.11,0.443,0.2996,0,298.19019,41.5484,298.1901918260,41.5484058677,0.019,0.013,90,298.1901767454,41.5484572672,,3145-1778-1,1635378410781933568,2073901306215135104,955259,2015.0,0.155,0.206,3.18,0.30,-2.709,1.267,12.336,0.869,0.628,0.679,-0.761,-0.466,0.796,-0.773,-0.580,-0.900,-0.457,0.533,115,115,115,103,0,12,,0.41,1.527e+02,1,4.09,5.830,2.942e-05,5,16,0,0.327,0.183,0.120,0.434,-99.21460000,-75.42008000,19.22879800,5.46735400,131,2.77543e+05,7.69649e+01,11.916,NOT_AVAILABLE,76.2468846467,7.2577151661,316.0037938240,60.5641065335
0.047638,298.87161,41.58328,6232600,6146,4.18,1.1529,6.242,1.047,,375.69,0.344,0.2551,0,298.87161,41.58328,298.8716221260,41.5832703648,0.012,0.009,90,298.8717744106,41.5833113292,,3145-400-1,1635378410781933568,2075344690108709120,1951073,2015.0,0.171,0.182,8.83,0.24,27.338,0.768,9.831,0.623,0.193,0.200,-0.503,-0.170,0.641,-0.496,-0.398,-0.685,-0.239,0.289,87,87,87,85,0,2,,0.34,1.069e+02,1,3.40,7.967,2.143e-05,5,16,0,0.167,0.049,0.167,0.498,-123.32692000,-37.63072200,-2.37715080,5.32261600,110,5.01350e+06,2.50642e+03,8.774,NOT_AVAILABLE,76.5364325675,6.8349816943,316.9860796424,60.3996153974
